"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"acdea4","N9283A  ","United States","1653417366","1653417366","-122.5895","47.715","861.06","FALSE","61.12","45.68","-0.33",NA,"876.3","1362","FALSE","0","0"
"aae219","N800CK  ","United States","1653417365","1653417366","-97.3667","30.2355","5113.02","FALSE","194.25","289.01","-9.43",NA,"5288.28","4620","FALSE","0","0"
"a174ee","N193SP  ","United States","1653417365","1653417365","-85.9669","39.5662","723.9","FALSE","60.99","309.87","-1.63",NA,"777.24",NA,"FALSE","0","2"
"a46d95","UAL560  ","United States","1653417365","1653417365","-92.8553","40.5834","10668","FALSE","253.63","89.65","0",NA,"10957.56",NA,"FALSE","0","4"
"ad9ba8","N976TR  ","United States","1653417364","1653417365","-73.0495","41.4148","640.08","FALSE","74","221.34","-1.3",NA,"723.9",NA,"FALSE","0","8"
"adfeb3","JADE99  ","United States","1653417365","1653417365","-119.5913","47.3108","10066.02","FALSE","303.79","118.08","0",NA,"10271.76","6251","FALSE","0","1"
"ac2e66","N       ","United States","1653417364","1653417365","-121.8365","40.6736","10058.4","FALSE","178.01","199.59","0",NA,"10462.26","3520","FALSE","0","2"
"a2d1e7","N281CC  ","United States","1653417366","1653417366","-86.1632","39.534","1158.24","FALSE","135.14","294.52","0.98",NA,"1203.96",NA,"FALSE","0","3"
"ab6efc","DAL2622 ","United States","1653417366","1653417366","-80.4013","35.7847","10058.4","FALSE","253.27","49.61","0",NA,"10538.46",NA,"FALSE","0","4"
"aa9e04","SWA573  ","United States","1653417366","1653417366","-96.3647","29.8136","7909.56","FALSE","231.46","297.25","8.45",NA,"8214.36","2507","FALSE","0","1"
"471dfa","WZZ81DH ","Hungary","1653417366","1653417366","15.0315","42.5043","11285.22","FALSE","230.29","127.74","0",NA,"11650.98","1000","FALSE","0","0"
"440179","EJU59TE ","Austria","1653417366","1653417366","-4.9861","39.199","11590.02","FALSE","213.47","33","0.33",NA,"11871.96","6204","FALSE","0","1"
"440176","EJU764D ","Austria","1653417366","1653417366","12.1292","45.0794","11277.6","FALSE","240.76","97.49","0",NA,"11590.02","1000","FALSE","0","1"
"ababb7","PAC916  ","United States","1653417349","1653417349","129.9994","36.8057","9448.8","FALSE","260.72","110.08","0",NA,"9707.88","4127","FALSE","0","6"
"a22171","N2362J  ","United States","1653417366","1653417366","-122.7852","44.4551","3634.74","FALSE","70.71","184.59","-0.33",NA,"3688.08","3566","FALSE","0","2"
"a8e24d","UAL145  ","United States","1653417366","1653417366","-74.4291","40.901","1417.32","FALSE","136.63","48.21","0",NA,"1493.52","1563","FALSE","0","1"
"a0b90a","N146AR  ","United States","1653417366","1653417366","8.9458","45.7517","3352.8","FALSE","118.02","153.32","0",NA,"3451.86","7635","FALSE","0","0"
"a0e197","N156ML  ","United States","1653417366","1653417366","-84.4536","39.0275","655.32","FALSE","80.82","31.46","-7.48",NA,"693.42",NA,"FALSE","0","2"
"44015a","EJU69CG ","Austria","1653417366","1653417366","-3.9103","40.6643","11590.02","FALSE","224.58","25.51","0.33",NA,"11818.62","4441","FALSE","0","0"
"ac221b","N881FT  ","United States","1653417359","1653417363","-80.6806","27.4504","1432.56","FALSE","84.05","331.08","-4.23",NA,"1470.66",NA,"FALSE","0","2"
"ae1eb3","BB046   ","United States","1653417366","1653417366","-86.986","31.0525","2118.36","FALSE","71.18","85.86","-4.23",NA,"2225.04",NA,"FALSE","0","0"
"a04f27","N119RP  ","United States","1653417366","1653417366","-118.2663","33.7514","1760.22","FALSE","57.52","79.7","1.95",NA,"1783.08",NA,"FALSE","0","0"
"a04f25","HER119  ","United States","1653417366","1653417366","-77.1203","36.2193","12496.8","FALSE","282.63","31.98","0",NA,"13030.2",NA,"FALSE","0","0"
"ab62d3","SWA1342 ","United States","1653417366","1653417366","-123.2379","37.1964","7551.42","FALSE","234.75","257.21","5.85",NA,"7909.56","3710","FALSE","0","1"
"a8f594","N67689  ","United States","1653417366","1653417366","-122.6471","48.0829","365.76","FALSE","58.47","331.63","-0.98",NA,"358.14",NA,"FALSE","0","0"
"47878c","NOZ85T  ","Norway","1653417365","1653417366","-3.2109","41.0135","11590.02","FALSE","228.61","9.72","0",NA,"11788.14",NA,"FALSE","0","0"
"440175","EJU37BP ","Austria","1653417366","1653417366","12.8831","43.8695","10972.8","FALSE","234.65","355.98","0",NA,"11308.08","1000","FALSE","0","1"
"a45a3a","N38PD   ","United States","1653417366","1653417366","-75.1057","40.9229","579.12","FALSE","42.26","58.44","-1.63",NA,"647.7",NA,"FALSE","0","2"
"47878d","NSZ1NE  ","Norway","1653417366","1653417366","6.3999","53.0764","6362.7","FALSE","173.75","222","-7.48",NA,"6309.36","0731","FALSE","0","0"
"440172","EJU38WT ","Austria","1653417365","1653417366","8.5528","45.2482","1379.22","FALSE","120.91","42.24","-6.83",NA,"1424.94","1000","FALSE","0","1"
"440171","","Austria",NA,"1653417288",NA,NA,NA,"FALSE","218.29","314.05","-0.33",NA,NA,NA,"FALSE","0","1"
"440170","EJU198K ","Austria","1653417227","1653417289","8.7237","45.6145",NA,"TRUE","8.23","168.75",NA,NA,NA,"1000","FALSE","0","1"
"a1890c","N19859  ","United States","1653417366","1653417366","-120.5415","46.568","304.8","FALSE","37.93","110.65","2.28",NA,"335.28",NA,"FALSE","0","2"
"ac3558","AAL1035 ","United States","1653417366","1653417366","-96.7503","33.0206","4091.94","FALSE","161.71","132.16","14.96",NA,"4183.38",NA,"FALSE","0","4"
"a2d1d2","N281BG  ","United States","1653417366","1653417366","-80.354","41.6559","1280.16","FALSE","52.29","193.08","2.6",NA,"1333.5",NA,"FALSE","0","0"
"ac82b1","N905KS  ","United States","1653417366","1653417366","-81.9573","27.7995","762","FALSE","59.38","342.35","-1.3",NA,"800.1",NA,"FALSE","0","0"
"a39af5","EJA331  ","United States","1653417366","1653417366","-80.4056","29.1181","8404.86","FALSE","219.58","172.33","-14.31",NA,"8862.06","2453","FALSE","0","1"
"abbedb","AAL2593 ","United States","1653417098","1653417259","-93.7642","44.2478","6172.2","FALSE","219.5","199.58","6.18",NA,"6316.98",NA,"FALSE","0","1"
"ad6884","AAL928  ","United States","1653417364","1653417366","-97.0552","32.8189","571.5","FALSE","78.2","0.38","-4.23",NA,"525.78",NA,"FALSE","0","1"
"3944eb","AFR48EY ","France","1653417366","1653417366","2.4699","48.9905","1143","FALSE","82.99","266.45","5.2",NA,"1143",NA,"FALSE","0","1"
"a21a73","N2345R  ","United States","1653417365","1653417366","-86.4176","34.9186","1036.32","FALSE","80.31","244.58","-5.85",NA,"1051.56",NA,"FALSE","0","2"
"adfed4","VALOR64 ","United States","1653417364","1653417365","-85.1446","31.7614","1493.52","FALSE","68.52","20.2","0",NA,"1554.48",NA,"FALSE","0","2"
"3944ef","AFR53SM ","France","1653417366","1653417367","2.6269","47.8962","7642.86","FALSE","207.35","163.27","10.73",NA,"7635.24",NA,"FALSE","0","1"
"392ae7","AFR35CJ ","France","1653417366","1653417366","3.3341","49.0864","5676.9","FALSE","216.07","90","10.08",NA,"5669.28","1000","FALSE","0","1"
"392ae4","AFR78SK ","France","1653417366","1653417366","3.8055","47.5516","10355.58","FALSE","225.34","328.63","0.33",NA,"10370.82","5664","FALSE","0","1"
"a34140","N309FB  ","United States","1653417283","1653417303","-79.6956","40.2711","1127.76","FALSE","76.2","272.32","-2.28",NA,"1173.48",NA,"FALSE","0","0"
"a39ada","EDV4858 ","United States","1653417357","1653417362","-83.4009","42.1289","579.12","FALSE","83.07","27.68","-3.58",NA,"624.84","7164","FALSE","0","1"
"392ae8","AFR79HA ","France","1653417366","1653417366","3.231","48.9775","1760.22","FALSE","118.01","304.52","-6.18",NA,"1775.46","1000","FALSE","0","0"
"a2d1bc","ASA1441 ","United States","1653417366","1653417366","-113.3438","47.4724","10058.4","FALSE","263.4","90.22","0",NA,"10126.98","1573","FALSE","0","4"
"ae6205","20993   ","United States","1653417273","1653417273","-74.4348","39.8164","213.36","FALSE","45.88","120.3","-2.6",NA,"320.04",NA,"FALSE","0","0"
"47875c","NOZ6JS  ","Norway","1653417360","1653417361","10.0943","43.5849","1470.66","FALSE","136.88","139.73","-5.2",NA,"1531.62","0746","FALSE","0","0"
"a22155","","United States","1653417349","1653417356","-111.4667","32.9364","800.1","FALSE","49.97","61.06","4.23",NA,"762",NA,"FALSE","0","0"
"a2e4dd","AJT824  ","United States","1653417088","1653417093","-69.1849","20.5967","12192","FALSE","214.08","299.83","0",NA,"12679.68",NA,"FALSE","0","0"
"a2d1af","OXF6039 ","United States","1653417366","1653417366","-111.7496","33.4725","746.76","FALSE","51.67","54.73","0",NA,"693.42",NA,"FALSE","0","0"
"500194","ELY801  ","San Marino","1653417361","1653417361","19.745","43.0047","10363.2","FALSE","232.69","312.4","0",NA,"10721.34","7220","FALSE","0","0"
"a53db2","LXJ437  ","United States","1653417366","1653417366","-82.0216","42.3116","13716","FALSE","267.4","85.25","0",NA,"13982.7","6225","FALSE","0","0"
"392af0","AFR44QY ","France","1653417367","1653417367","11.8346","42.7303","7658.1","FALSE","220.43","341.35","8.13",NA,"7940.04","1000","FALSE","0","1"
"392af3","AFR617  ","France","1653417091","1653417094","-79.3234","25.4593","6103.62","FALSE","201.47","112.05","7.15",NA,"6446.52",NA,"FALSE","0","1"
"44017c","EJU38ND ","Austria","1653417366","1653417366","10.7862","45.35","5814.06","FALSE","209.76","81.25","-9.43",NA,"6027.42","7632","FALSE","0","4"
"a1aae9","N20618  ","United States","1653417366","1653417366","-120.5446","46.2697","2255.52","FALSE","46.82","0.63","0.33",NA,"2301.24",NA,"FALSE","0","2"
"392af2","AFR16KB ","France","1653417366","1653417366","14.4567","51.6455","11277.6","FALSE","254.04","75.46","0",NA,"11422.38","1000","FALSE","0","1"
"a4bd24","SKW3343 ","United States","1653417366","1653417366","-119.6025","34.4682","10363.2","FALSE","210.27","314.41","0",NA,"10828.02",NA,"FALSE","0","0"
"a40ac1","N36JF   ","United States","1653417366","1653417366","-77.5206","39.9571","4099.56","FALSE","137.01","48.35","-6.83",NA,"4229.1","3220","FALSE","0","2"
"a304f3","N294GG  ","United States","1653417365","1653417365","-74.2537","41.5344","106.68","FALSE","38.31","202.09","-3.58",NA,"190.5","1200","FALSE","0","0"
"a3411f","DAL2835 ","United States","1653417366","1653417366","-105.2487","39.9416","5006.34","FALSE","186.85","276.32","13.66",NA,"5067.3",NA,"FALSE","0","0"
"ab62f8","SWA2502 ","United States","1653417366","1653417366","-103.1078","36.2987","10363.2","FALSE","235.73","280.18","0",NA,"10462.26",NA,"FALSE","0","1"
"a544a2","AWI3899 ","United States","1653417366","1653417366","-85.5958","40.2212","7947.66","FALSE","239.96","346.74","-8.13",NA,"8244.84","7206","FALSE","0","0"
"a46d4e","UAL1962 ","United States","1653417365","1653417366","-91.367","42.5271","10058.4","FALSE","259.28","90","0",NA,"10317.48","6713","FALSE","0","4"
"4a4eae","HYS255  ","Romania","1653417311","1653417311","23.0745","45.4538","7513.32","FALSE","213.71","291.31","-9.1",NA,"7879.08","1000","FALSE","0","0"
"ada526","DAL2568 ","United States","1653417366","1653417366","-81.488","35.0196","10058.4","FALSE","250.15","49","-0.33",NA,"10553.7",NA,"FALSE","0","1"
"ad553a","N95831  ","United States","1653417248","1653417249","-82.1638","28.0144","327.66","FALSE","50.28","262.95","-3.25",NA,"335.28",NA,"FALSE","0","2"
"471df8","WZZ5382 ","Hungary","1653417366","1653417366","-3.1558","37.2987","8976.36","FALSE","187.52","244.14","-10.73",NA,"9357.36","4053","FALSE","0","0"
"471df9","WZZ5645 ","Hungary","1653417366","1653417366","53.4035","24.9129","6614.16","FALSE","183.08","124.58","-6.18",NA,"7040.88",NA,"FALSE","0","0"
"392aef","AFR67KN ","France","1653417366","1653417366","11.2939","55.8968","10972.8","FALSE","212.45","225.59","0",NA,"10972.8","3523","FALSE","0","1"
"ace5bc","AAL1602 ","United States","1653417366","1653417366","-82.2725","38.0642","10363.2","FALSE","215.94","250.23","0",NA,"10805.16","6406","FALSE","0","0"
"ace5bb","DAL2402 ","United States","1653417365","1653417366","-84.3331","33.7326","2339.34","FALSE","149.71","90.39","-10.08",NA,"2461.26","4772","FALSE","0","1"
"a2f7fd","N2901H  ","United States",NA,"1653417343",NA,NA,NA,"FALSE","44.12","58.35","-2.28",NA,NA,NA,"FALSE","0","2"
"440191","EJU69ME ","Austria","1653417365","1653417365","8.7208","45.6288",NA,"TRUE","7.72","168.75",NA,NA,NA,"1000","FALSE","0","0"
"a2e4ce","HGT5324 ","United States","1653417057","1653417057","-111.6457","33.2944","480.06","FALSE","68.39","315","-4.55",NA,"441.96","3272","FALSE","0","3"
"a27aee","SWA424  ","United States","1653417366","1653417366","-116.2755","32.918","11277.6","FALSE","245.5","95.53","0",NA,"11765.28",NA,"FALSE","0","1"
"ae1eca","RNGR713 ","United States","1653417366","1653417366","-97.2706","27.532","3863.34","FALSE","118.51","39.01","0.98",NA,"4000.5",NA,"FALSE","0","0"
"471df6","WZZ31   ","Hungary","1653417366","1653417366","13.1483","38.4871","4411.98","FALSE","182.82","312.26","16.26",NA,"4663.44",NA,"FALSE","0","0"
"ac20c4","SWA1149 ","United States","1653417366","1653417366","-109.3365","34.3599","10668","FALSE","246.28","68.04","0",NA,"10934.7",NA,"FALSE","0","0"
"45caa6","DTR576  ","Denmark","1653417366","1653417366","9.9653","60.5842","5516.88","FALSE","120.67","299.08","4.55",NA,"5448.3",NA,"FALSE","0","0"
"ab00ce","AAL309  ","United States","1653417366","1653417366","-76.9778","36.6665","10668","FALSE","253.22","40.55","0",NA,"11170.92",NA,"FALSE","0","0"
"a85790","N63681  ","United States","1653417366","1653417366","-97.9848","28.9454","1127.76","FALSE","45.83","135","0",NA,"1082.04",NA,"FALSE","0","2"
"ac8364","SKW4755 ","United States","1653417366","1653417366","-122.4251","39.311","7719.06","FALSE","197.55","352.82","5.2",NA,"8069.58","6325","FALSE","0","0"
"ab503a","SCX8256 ","United States","1653417366","1653417366","-94.1715","37.4036","11277.6","FALSE","250.49","81.85","0",NA,"11620.5","1046","FALSE","0","0"
"151e0c","PBD264  ","Russian Federation","1653417366","1653417366","20.8258","58.5649","11277.6","FALSE","224.42","19.97","0",NA,"11384.28",NA,"FALSE","0","0"
"a23fb2","RPA5733 ","United States","1653417366","1653417366","-71.2759","41.4513","5486.4","FALSE","201.98","218.8","0",NA,"5699.76","2462","FALSE","0","0"
"abb356","N853JS  ","United States","1653417366","1653417366","-74.5651","40.8961","5082.54","FALSE","182.13","257.77","0",NA,"5265.42","1077","FALSE","0","0"
"440132","EJU36HB ","Austria","1653417366","1653417366","3.6008","51.1825","7056.12","FALSE","209.81","22.79","-4.55",NA,"7025.64","5557","FALSE","0","1"
"440141","EJU542F ","Austria","1653417366","1653417366","4.6413","43.5058","8534.4","FALSE","220.75","278.85","0",NA,"8755.38","1000","FALSE","0","4"
"151e22","PBD432  ","Russian Federation","1653417366","1653417366","46.1519","56.3447","10972.8","FALSE","225.94","233.05","0",NA,"10782.3",NA,"FALSE","0","0"
"a09cad","AAL751  ","United States","1653417366","1653417366","-96.5853","32.857","4617.72","FALSE","193.23","126.99","9.43",NA,"4747.26","3406","FALSE","0","1"
"a7cdf6","N60143  ","United States","1653417365","1653417366","-117.6735","33.9921","457.2","FALSE","54.02","90.55","2.6",NA,"403.86",NA,"FALSE","0","0"
"478742","NOZ58U  ","Norway","1653417366","1653417366","4.8912","52.3215","388.62","FALSE","74.71","266.84","-3.9",NA,"411.48","0740","FALSE","0","0"
"ab5056","UAL254  ","United States","1653417365","1653417365","-110.1838","36.9067","10988.04","FALSE","231.04","228.43","0.33",NA,"11231.88","0652","FALSE","0","1"
"a5dd7d","N4770K  ","United States","1653417357","1653417357","-85.2829","33.1925","2186.94","FALSE","63.8","307.79","2.93",NA,"2270.76",NA,"FALSE","0","2"
"4844a3","ARU923  ","Kingdom of the Netherlands","1653415973","1653417365","-86.1744","12.1423",NA,"TRUE","249.73","73.73","0",NA,NA,NA,"FALSE","0","0"
"151e09","PBD455  ","Russian Federation","1653417366","1653417366","44.4504","55.9622","11277.6","FALSE","243.61","84.06","0",NA,"11109.96",NA,"FALSE","0","0"
"a95d74","N702RA  ","United States","1653417365","1653417365","-81.1088","29.1348","762","FALSE","57.65","346.58","0.98",NA,"784.86",NA,"FALSE","0","0"
"45cab5","CAI32UU ","Denmark","1653417365","1653417366","16.6872","52.8692","10675.62","FALSE","226.53","144.61","0",NA,"10797.54","6001","FALSE","0","0"
"a11fe7","","United States","1653417366","1653417366","-98.3498","23.3961","11277.6","FALSE","246.83","17.34","0.33",NA,"11772.9",NA,"FALSE","0","0"
"440128","EJU82TE ","Austria","1653417358","1653417358","13.5113","52.3556","91.44","FALSE","60.09","248.93","0.33",NA,"99.06",NA,"FALSE","0","1"
"ac7044","N900ME  ","United States","1653417366","1653417366","-72.544","41.4958","9144","FALSE","136.26","255.12","-0.33",NA,"9471.66","2473","FALSE","0","0"
"c07ad2","CGUNH   ","Canada","1653417366","1653417366","-84.6629","39.2501","5433.06","FALSE","101.25","37.57","3.25",NA,"5646.42","6644","FALSE","0","0"
"38391a","CVF1    ","France","1653417365","1653417366","-89.7772","36.9435","13114.02","FALSE","202.81","279.34","0",NA,"13502.64","0771","FALSE","0","0"
"c01a52","JZA719  ","Canada","1653417366","1653417366","-79.6393","43.6884",NA,"TRUE","8.23","227.81",NA,NA,NA,"6310","FALSE","0","4"
"a3418b","JBU2747 ","United States","1653417366","1653417366","-78.9694","37.1486","11582.4","FALSE","209.89","216.73","0.33",NA,"12100.56","5003","FALSE","0","1"
"a6b4f7","JBU295  ","United States","1653417263","1653417263","-73.8039","40.6443",NA,"TRUE","11.83","300.94",NA,NA,NA,NA,"FALSE","0","4"
"a97797","SKW3237 ","United States","1653417361","1653417361","-89.0867","31.5268","10370.82","FALSE","241.5","286.97","1.3",NA,"10866.12",NA,"FALSE","0","0"
"151e10","PBD236  ","Russian Federation","1653417138","1653417161","33.3587","66.857","10668","FALSE","249.08","162.2","0.33",NA,"10637.52",NA,"FALSE","0","0"
"151e14","PBD548  ","Russian Federation","1653417318","1653417320","40.4558","57.0704","10972.8","FALSE","221.1","289.15","0",NA,"10797.54",NA,"FALSE","0","0"
"151e15","PBD514  ","Russian Federation","1653417366","1653417366","32.2188","60.0592","7757.16","FALSE","196.18","267.6","-8.13",NA,"7772.4",NA,"FALSE","0","0"
"151e16","PBD170  ","Russian Federation","1653417366","1653417366","48.5451","51.447","10972.8","FALSE","226.62","296.86","0.33",NA,"10919.46","1063","FALSE","0","0"
"ab6394","AAL2939 ","United States","1653417366","1653417366","-98.6901","27.4018","8816.34","FALSE","234","5.17","3.58",NA,"9151.62",NA,"FALSE","0","4"
"ad4cf2","SWA379  ","United States","1653417366","1653417366","-102.3988","36.8577","10668","FALSE","238.5","80.31","0.65",NA,"10774.68",NA,"FALSE","0","0"
"ac20e7","SWA354  ","United States","1653417281","1653417343","-119.549","38.3247","9433.56","FALSE","249.54","102.26","3.25",NA,"9837.42",NA,"FALSE","0","0"
